subj,trial,rt,object_response,category,imagename,age,block,difficulty
3,1,1.5333,clock,clock,1111_snp_hum_0.1_clock_40_n03196217_8614.png,8.0,1,0.1
3,2,1.3338,oven,oven,1111_snp_hum_0.0_oven_40_n04111531_13247.png,8.0,1,0.0
3,3,5.683,bottle,knife,1111_snp_hum_0.1_knife_40_n03041632_105081.png,8.0,1,0.1
3,4,2.9337,car,clock,1111_snp_hum_0.1_clock_40_n03196217_5478.png,8.0,1,0.1
3,5,4.4833,clock,chair,1111_snp_hum_0.35_chair_40_n04099969_2267.png,8.0,1,0.35
3,6,6.649,boat,cat,1111_snp_hum_0.2_cat_40_n02123045_9341.png,8.0,1,0.2
3,7,1.4002,bicycle,bicycle,1111_snp_hum_0.0_bicycle_40_n03792782_14216.png,8.0,1,0.0
3,8,4.8332,car,dog,1111_snp_hum_0.35_dog_40_n02088632_2814.png,8.0,1,0.35
3,9,10.6158,boat,bottle,1111_snp_hum_0.35_bottle_40_n04591713_5754.png,8.0,1,0.35
3,10,9.799,truck,bird,1111_snp_hum_0.35_bird_40_n01860187_6891.png,8.0,1,0.35
3,11,1.5506,bear,bear,1111_snp_hum_0.35_bear_40_n02132136_3169.png,8.0,1,0.35
3,12,3.1169,chair,chair,1111_snp_hum_0.0_chair_40_n04429376_10128.png,8.0,1,0.0
3,13,2.1669,oven,bottle,1111_snp_hum_0.2_bottle_40_n03937543_3759.png,8.0,1,0.2
3,14,3.1668,oven,knife,1111_snp_hum_0.0_knife_40_n03041632_24114.png,8.0,1,0.0
3,15,1.6503,bear,bear,1111_snp_hum_0.2_bear_40_n02132136_5184.png,8.0,1,0.2
3,16,2.9338,boat,knife,1111_snp_hum_0.2_knife_40_n03041632_32785.png,8.0,1,0.2
3,17,3.9169,truck,truck,1111_snp_hum_0.2_truck_40_n03796401_4309.png,8.0,1,0.2
3,18,3.7334,clock,clock,1111_snp_hum_0.0_clock_40_n03196217_585.png,8.0,1,0.0
3,19,1.0669,airplane,airplane,1111_snp_hum_0.1_airplane_40_n02690373_3874.png,8.0,1,0.1
3,20,2.8001,truck,truck,1111_snp_hum_0.1_truck_40_n03417042_1656.png,8.0,1,0.1
3,21,11.1825,bottle,bottle,1111_snp_hum_0.1_bottle_40_n04591713_6238.png,8.0,2,0.1
3,22,12.1654,boat,dog,1111_snp_hum_0.1_dog_40_n02106382_14862.png,8.0,2,0.1
3,23,3.75,chair,chair,1111_snp_hum_0.0_chair_40_n04429376_9212.png,8.0,2,0.0
3,24,0.9837,dog,dog,1111_snp_hum_0.0_dog_40_n02105056_9209.png,8.0,2,0.0
3,25,2.1836,bicycle,bicycle,1111_snp_hum_0.35_bicycle_40_n03792782_17337.png,8.0,2,0.35
3,26,3.9333,bottle,boat,1111_snp_hum_0.2_boat_40_n03344393_7433.png,8.0,2,0.2
3,27,2.9505,truck,dog,1111_snp_hum_0.35_dog_40_n02112018_370.png,8.0,2,0.35
3,28,1.1667,elephant,elephant,1111_snp_hum_0.2_elephant_40_n02504458_1998.png,8.0,2,0.2
3,29,0.7838,elephant,elephant,1111_snp_hum_0.2_elephant_40_n02504458_1735.png,8.0,2,0.2
3,30,0.6,car,car,1111_snp_hum_0.0_car_40_n02814533_32461.png,8.0,2,0.0
3,31,0.5842,car,car,1111_snp_hum_0.0_car_40_n03100240_24331.png,8.0,2,0.0
3,32,2.2668,boat,boat,1111_snp_hum_0.35_boat_40_n02951358_34051.png,8.0,2,0.35
3,33,1.0839,car,car,1111_snp_hum_0.2_car_40_n04285008_9470.png,8.0,2,0.2
3,34,1.7839,boat,boat,1111_snp_hum_0.2_boat_40_n02951358_19768.png,8.0,2,0.2
3,35,1.617,car,airplane,1111_snp_hum_0.35_airplane_40_n02690373_1071.png,8.0,2,0.35
3,36,6.4497,truck,knife,1111_snp_hum_0.1_knife_40_n03041632_25022.png,8.0,2,0.1
3,37,1.2837,bicycle,bicycle,1111_snp_hum_0.35_bicycle_40_n02835271_15038.png,8.0,2,0.35
3,38,19.3481,car,oven,1111_snp_hum_0.1_oven_40_n04111531_18592.png,8.0,2,0.1
3,39,0.8505,bird,bird,1111_snp_hum_0.0_bird_40_n01537544_15048.png,8.0,2,0.0
3,40,0.7337,elephant,elephant,1111_snp_hum_0.1_elephant_40_n02504458_4954.png,8.0,2,0.1
3,41,21.0143,clock,clock,1111_snp_hum_0.1_clock_40_n02708093_1431.png,8.0,3,0.1
3,42,2.1837,bird,bird,1111_snp_hum_0.0_bird_40_n01530575_6098.png,8.0,3,0.0
3,43,1.8501,keyboard,keyboard,1111_snp_hum_0.1_keyboard_40_n03085013_24618.png,8.0,3,0.1
3,44,3.0831,car,cat,1111_snp_hum_0.35_cat_40_n02123045_8774.png,8.0,3,0.35
3,45,3.3001,elephant,oven,1111_snp_hum_0.35_oven_40_n04111531_7034.png,8.0,3,0.35
3,46,6.9496,truck,bear,1111_snp_hum_0.2_bear_40_n02134418_4041.png,8.0,3,0.2
3,47,1.4505,truck,truck,1111_snp_hum_0.0_truck_40_n03417042_19905.png,8.0,3,0.0
3,48,2.8334,elephant,oven,1111_snp_hum_0.1_oven_40_n04111531_9712.png,8.0,3,0.1
3,49,2.4668,boat,airplane,1111_snp_hum_0.2_airplane_40_n02690373_6853.png,8.0,3,0.2
3,50,0.7336,chair,chair,1111_snp_hum_0.2_chair_40_n03376595_4469.png,8.0,3,0.2
3,51,1.3171,keyboard,keyboard,1111_snp_hum_0.35_keyboard_40_n03085013_6038.png,8.0,3,0.35
3,52,1.1168,chair,keyboard,1111_snp_hum_0.35_keyboard_40_n03085013_24577.png,8.0,3,0.35
3,53,1.6338,car,car,1111_snp_hum_0.1_car_40_n04285008_3280.png,8.0,3,0.1
3,54,0.9506,bird,bird,1111_snp_hum_0.35_bird_40_n01531178_8282.png,8.0,3,0.35
3,55,5.2832,boat,bear,1111_snp_hum_0.2_bear_40_n02132136_6787.png,8.0,3,0.2
