subj,trial,rt,object_response,category,imagename,age,block,difficulty
4,1,7.2994,airplane,knife,1111_eid_hum_4_knife_40_n03041632_48071.png,6.0,1,4
4,2,1.0334,bicycle,bicycle,1111_eid_hum_4_bicycle_40_n03792782_14216.png,6.0,1,4
4,3,0.9004,airplane,airplane,1111_eid_hum_0_airplane_40_n02690373_6231.png,6.0,1,0
4,4,0.8169,bear,bear,1111_eid_hum_0_bear_40_n02134084_19407.png,6.0,1,0
4,5,0.7007,car,car,1111_eid_hum_0_car_40_n02814533_82925.png,6.0,1,0
4,6,1.2007,bird,bird,1111_eid_hum_4_bird_40_n01537544_2772.png,6.0,1,4
4,7,5.0831,boat,airplane,1111_eid_hum_16_airplane_40_n02690373_6853.png,6.0,1,16
4,8,0.6668,bicycle,bicycle,1111_eid_hum_8_bicycle_40_n02835271_15038.png,6.0,1,8
4,9,0.8504,truck,truck,1111_eid_hum_8_truck_40_n03417042_14000.png,6.0,1,8
4,10,6.9663,oven,boat,1111_eid_hum_16_boat_40_n03344393_7433.png,6.0,1,16
4,11,0.8172,cat,cat,1111_eid_hum_8_cat_40_n02124075_3533.png,6.0,1,8
4,12,0.767,cat,cat,1111_eid_hum_4_cat_40_n02123045_9341.png,6.0,1,4
4,13,9.2157,bottle,bottle,1111_eid_hum_16_bottle_40_n04560804_9813.png,6.0,1,16
4,14,0.8669,truck,truck,1111_eid_hum_8_truck_40_n03417042_12486.png,6.0,1,8
4,15,11.2822,boat,keyboard,1111_eid_hum_16_keyboard_40_n03085013_19436.png,6.0,1,16
4,16,4.8995,airplane,airplane,1111_eid_hum_16_airplane_40_n02690373_1161.png,6.0,1,16
4,17,1.6837,truck,truck,1111_eid_hum_8_truck_40_n03417042_10300.png,6.0,1,8
4,18,4.1001,oven,oven,1111_eid_hum_4_oven_40_n04111531_1054.png,6.0,1,4
4,19,0.6838,bicycle,bicycle,1111_eid_hum_0_bicycle_40_n03792782_1030.png,6.0,1,0
4,20,1.4672,keyboard,keyboard,1111_eid_hum_0_keyboard_40_n04505470_2570.png,6.0,1,0
4,21,0.5174,boat,boat,1111_eid_hum_0_boat_40_n04612504_8942.png,6.0,2,0
